id,ordernumber,quantityordered,priceeach,sales,orderdate,status,qtr_id,month_id,year_id,productline,customername,country,territory,dealsize
2357,10156,20,41.02,820.4,2003-10-08,Shipped,4,10,2003,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
2358,10168,48,51.93,2492.64,2003-10-28,Shipped,4,10,2003,Vintage Cars,Technics Stores Inc.,USA,,Small
2359,10199,29,38.4,1113.6,2003-12-01,Shipped,4,12,2003,Vintage Cars,West Coast Collectables Co.,USA,,Small
2360,10210,43,41.02,1763.86,2004-01-12,Shipped,1,1,2004,Vintage Cars,Osaka Souveniers Co.,Japan,Japan,Small
2361,10223,41,46.26,1896.66,2004-02-20,Shipped,1,2,2004,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Small
2362,10235,41,35.35,1449.35,2004-04-02,Shipped,2,4,2004,Vintage Cars,"Royal Canadian Collectables, Ltd.",Canada,,Small
2363,10250,36,51.93,1869.48,2004-05-11,Shipped,2,5,2004,Vintage Cars,The Sharp Gifts Warehouse,USA,,Small
2364,10262,49,37.97,1860.53,2004-06-24,Cancelled,2,6,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
2365,10275,38,45.39,1724.82,2004-07-23,Shipped,3,7,2004,Vintage Cars,La Rochelle Gifts,France,EMEA,Small
2366,10284,33,51.93,1713.69,2004-08-21,Shipped,3,8,2004,Vintage Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
2367,10296,26,48.44,1259.44,2004-09-15,Shipped,3,9,2004,Vintage Cars,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
2368,10308,47,43.64,2051.08,2004-10-15,Shipped,4,10,2004,Vintage Cars,Mini Classics,USA,,Small
2369,10316,34,47.57,1617.38,2004-11-01,Shipped,4,11,2004,Vintage Cars,giftsbymail.co.uk,UK,EMEA,Small
2370,10328,34,51.93,1765.62,2004-11-12,Shipped,4,11,2004,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
2371,10340,40,50.62,2024.8,2004-11-24,Shipped,4,11,2004,Vintage Cars,Enaco Distributors,Spain,EMEA,Small
2372,10353,40,82.21,3288.4,2004-12-04,Shipped,4,12,2004,Vintage Cars,Gift Ideas Corp.,USA,,Medium
2373,10361,33,82.59,2725.47,2004-12-17,Shipped,4,12,2004,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
2374,10375,49,65.8,3224.2,2005-02-03,Shipped,1,2,2005,Vintage Cars,La Rochelle Gifts,France,EMEA,Medium
2375,10388,27,100.0,3211.38,2005-03-03,Shipped,1,3,2005,Vintage Cars,FunGiftIdeas.com,USA,,Medium
2376,10398,49,36.66,1796.34,2005-03-30,Shipped,1,3,2005,Vintage Cars,Reims Collectables,France,EMEA,Small
2377,10401,56,35.35,1979.6,2005-04-03,On Hold,2,4,2005,Vintage Cars,Tekni Collectables Inc.,USA,,Small
2378,10416,37,51.93,1921.41,2005-05-10,Shipped,2,5,2005,Vintage Cars,L'ordine Souveniers,Italy,EMEA,Small
2379,10104,33,100.0,3705.24,2003-01-31,Shipped,1,1,2003,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
2380,10115,27,100.0,2843.91,2003-04-04,Shipped,2,4,2003,Trucks and Buses,Classic Legends Inc.,USA,,Small
2381,10127,46,100.0,6176.42,2003-06-03,Shipped,2,6,2003,Trucks and Buses,Muscle Machine Inc,USA,,Medium
2382,10141,44,100.0,5500.44,2003-08-01,Shipped,3,8,2003,Trucks and Buses,Suominen Souveniers,Finland,EMEA,Medium
2383,10151,26,100.0,3220.1,2003-09-21,Shipped,3,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
2384,10165,48,94.92,4556.16,2003-10-22,Shipped,4,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
2385,10176,23,100.0,3114.89,2003-11-06,Shipped,4,11,2003,Trucks and Buses,L'ordine Souveniers,Italy,EMEA,Medium
2386,10184,45,100.0,4948.2,2003-11-14,Shipped,4,11,2003,Trucks and Buses,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium
2387,10195,49,100.0,5161.17,2003-11-25,Shipped,4,11,2003,Trucks and Buses,Mini Classics,USA,,Medium
2388,10207,28,94.92,2657.76,2003-12-09,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,USA,,Small
2389,10220,37,100.0,3983.05,2004-02-12,Shipped,1,2,2004,Trucks and Buses,"Clover Collections, Co.",Ireland,EMEA,Medium
2390,10230,34,100.0,3974.94,2004-03-15,Shipped,1,3,2004,Trucks and Buses,"Blauer See Auto, Co.",Germany,EMEA,Medium
2391,10246,22,100.0,2928.42,2004-05-05,Shipped,2,5,2004,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
2392,10259,29,100.0,3054.57,2004-06-15,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
2393,10271,34,98.39,3345.26,2004-07-20,Shipped,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Medium
2394,10282,38,100.0,4310.72,2004-08-20,Shipped,3,8,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Medium
2395,10292,41,100.0,4983.14,2004-09-08,Shipped,3,9,2004,Trucks and Buses,Land of Toys Inc.,USA,,Medium
2396,10305,42,100.0,4618.32,2004-10-13,Shipped,4,10,2004,Trucks and Buses,Marta's Replicas Co.,USA,,Medium
2397,10314,28,100.0,3403.12,2004-10-22,Shipped,4,10,2004,Trucks and Buses,Heintze Collectables,Denmark,EMEA,Medium
2398,10325,38,100.0,5190.42,2004-11-05,Shipped,4,11,2004,Trucks and Buses,Baane Mini Imports,Norway,EMEA,Medium
2399,10336,23,100.0,3141.57,2004-11-20,Shipped,4,11,2004,Trucks and Buses,"La Corne D'abondance, Co.",France,EMEA,Medium
2400,10350,31,71.4,2213.4,2004-12-02,Shipped,4,12,2004,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
2401,10359,46,100.0,4896.7,2004-12-15,Shipped,4,12,2004,Trucks and Buses,Reims Collectables,France,EMEA,Medium
2402,10371,48,56.55,2714.4,2005-01-23,Shipped,1,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Small
2403,10383,29,100.0,3087.05,2005-02-22,Shipped,1,2,2005,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
2404,10395,46,100.0,5692.96,2005-03-17,Shipped,1,3,2005,Trucks and Buses,Lyon Souveniers,France,EMEA,Medium
2405,10412,26,100.0,3460.86,2005-05-03,Shipped,2,5,2005,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
2406,10425,18,100.0,1895.94,2005-05-31,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,France,EMEA,Small
2407,10104,32,53.31,1705.92,2003-01-31,Shipped,1,1,2003,Trains,Euro Shopping Channel,Spain,EMEA,Small
2408,10117,21,49.21,1033.41,2003-04-16,Shipped,2,4,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
2409,10127,46,69.12,3179.52,2003-06-03,Shipped,2,6,2003,Trains,Muscle Machine Inc,USA,,Medium
2410,10142,42,49.79,2091.18,2003-08-08,Shipped,3,8,2003,Trains,Mini Gifts Distributors Ltd.,USA,,Small
2411,10153,31,57.41,1779.71,2003-09-28,Shipped,3,9,2003,Trains,Euro Shopping Channel,Spain,EMEA,Small
2412,10165,38,66.78,2537.64,2003-10-22,Shipped,4,10,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
2413,10176,38,64.44,2448.72,2003-11-06,Shipped,4,11,2003,Trains,L'ordine Souveniers,Italy,EMEA,Small
2414,10185,20,48.62,972.4,2003-11-14,Shipped,4,11,2003,Trains,Mini Creations Ltd.,USA,,Small
2415,10196,46,62.09,2856.14,2003-11-26,Shipped,4,11,2003,Trains,Super Scale Inc.,USA,,Small
2416,10208,30,65.61,1968.3,2004-01-02,Shipped,1,1,2004,Trains,"Saveley & Henriot, Co.",France,EMEA,Small
2417,10220,30,68.54,2056.2,2004-02-12,Shipped,1,2,2004,Trains,"Clover Collections, Co.",Ireland,EMEA,Small
2418,10230,43,52.14,2242.02,2004-03-15,Shipped,1,3,2004,Trains,"Blauer See Auto, Co.",Germany,EMEA,Small
2419,10247,49,63.85,3128.65,2004-05-05,Shipped,2,5,2004,Trains,Suominen Souveniers,Finland,EMEA,Medium
2420,10272,43,56.82,2443.26,2004-07-20,Shipped,3,7,2004,Trains,Diecast Classics Inc.,USA,,Small
2421,10282,37,66.78,2470.86,2004-08-20,Shipped,3,8,2004,Trains,Mini Gifts Distributors Ltd.,USA,,Small
2422,10292,35,55.07,1927.45,2004-09-08,Shipped,3,9,2004,Trains,Land of Toys Inc.,USA,,Small
2423,10306,34,60.34,2051.56,2004-10-14,Shipped,4,10,2004,Trains,"AV Stores, Co.",UK,EMEA,Small
2424,10314,38,61.51,2337.38,2004-10-22,Shipped,4,10,2004,Trains,Heintze Collectables,Denmark,EMEA,Small
2425,10325,44,100.0,5932.96,2004-11-05,Shipped,4,11,2004,Trains,Baane Mini Imports,Norway,EMEA,Medium
2426,10337,21,100.0,2296.77,2004-11-21,Shipped,4,11,2004,Trains,Classic Legends Inc.,USA,,Small
2427,10350,44,100.0,6490.88,2004-12-02,Shipped,4,12,2004,Trains,Euro Shopping Channel,Spain,EMEA,Medium
2428,10359,25,64.93,1623.25,2004-12-15,Shipped,4,12,2004,Trains,Reims Collectables,France,EMEA,Small
2429,10372,24,58.58,1405.92,2005-01-26,Shipped,1,1,2005,Trains,"Tokyo Collectables, Ltd",Japan,Japan,Small
2430,10383,38,60.06,2282.28,2005-02-22,Shipped,1,2,2005,Trains,Euro Shopping Channel,Spain,EMEA,Small
2431,10395,45,100.0,8977.05,2005-03-17,Shipped,1,3,2005,Trains,Lyon Souveniers,France,EMEA,Large
2432,10413,51,63.85,3256.35,2005-05-05,Shipped,2,5,2005,Trains,Gift Depot Inc.,USA,,Medium
2433,10108,34,82.99,2821.66,2003-03-03,Shipped,1,3,2003,Motorcycles,Cruz & Sons Co.,Philippines,Japan,Small
2434,10121,44,74.85,3293.4,2003-05-07,Shipped,2,5,2003,Motorcycles,Reims Collectables,France,EMEA,Medium
2435,10135,44,96.0,4224.0,2003-07-02,Shipped,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,USA,,Medium
2436,10145,38,81.36,3091.68,2003-08-25,Shipped,3,8,2003,Motorcycles,Toys4GrownUps.com,USA,,Medium
2437,10159,31,71.6,2219.6,2003-10-10,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,USA,,Small
2438,10169,48,80.55,3866.4,2003-11-04,Shipped,4,11,2003,Motorcycles,"Anna's Decorations, Ltd",Australia,APAC,Medium
2439,10180,21,93.56,1964.76,2003-11-11,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,France,EMEA,Small
2440,10190,40,66.72,2668.8,2003-11-19,Shipped,4,11,2003,Motorcycles,Euro Shopping Channel,Spain,EMEA,Small
2441,10211,40,80.55,3222.0,2004-01-15,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,France,EMEA,Medium
2442,10224,50,77.29,3864.5,2004-02-21,Shipped,1,2,2004,Motorcycles,Daedalus Designs Imports,France,EMEA,Medium
2443,10237,20,68.34,1366.8,2004-04-05,Shipped,2,4,2004,Motorcycles,Vitachrome Inc.,USA,,Small
2444,10252,48,72.41,3475.68,2004-05-26,Shipped,2,5,2004,Motorcycles,Auto Canal Petit,France,EMEA,Medium
2445,10264,47,89.5,4206.5,2004-06-30,Shipped,2,6,2004,Motorcycles,Gifts4AllAges.com,USA,,Medium
2446,10276,21,70.78,1486.38,2004-08-02,Shipped,3,8,2004,Motorcycles,Online Mini Collectables,USA,,Small
2447,10285,39,78.92,3077.88,2004-08-27,Shipped,3,8,2004,Motorcycles,Marta's Replicas Co.,USA,,Medium
2448,10299,44,80.55,3544.2,2004-09-30,Shipped,3,9,2004,Motorcycles,"Toys of Finland, Co.",Finland,EMEA,Medium
2449,10309,28,88.68,2483.04,2004-10-15,Shipped,4,10,2004,Motorcycles,Baane Mini Imports,Norway,EMEA,Small
2450,10319,45,77.29,3478.05,2004-11-03,Shipped,4,11,2004,Motorcycles,Microscale Inc.,USA,,Medium
2451,10331,20,100.0,3657.8,2004-11-17,Shipped,4,11,2004,Motorcycles,Motor Mint Distributors Inc.,USA,,Medium
2452,10341,38,100.0,4682.36,2004-11-24,Shipped,4,11,2004,Motorcycles,Salzburg Collectables,Austria,EMEA,Medium
2453,10356,26,100.0,3937.7,2004-12-09,Shipped,4,12,2004,Motorcycles,Lyon Souveniers,France,EMEA,Medium
2454,10365,44,100.0,4984.32,2005-01-07,Shipped,1,1,2005,Motorcycles,Mini Creations Ltd.,USA,,Medium
2455,10375,49,100.0,5406.66,2005-02-03,Shipped,1,2,2005,Motorcycles,La Rochelle Gifts,France,EMEA,Medium
2456,10390,22,100.0,3491.18,2005-03-04,Shipped,1,3,2005,Motorcycles,Mini Gifts Distributors Ltd.,USA,,Medium
2457,10403,31,68.34,2118.54,2005-04-08,Shipped,2,4,2005,Motorcycles,"UK Collectables, Ltd.",UK,EMEA,Small
2458,10105,41,70.67,2897.47,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
2459,10119,25,76.67,1916.75,2003-04-28,Shipped,2,4,2003,Ships,Salzburg Collectables,Austria,EMEA,Small
2460,10129,31,60.0,1860.0,2003-06-12,Shipped,2,6,2003,Ships,"Stylish Desk Decors, Co.",UK,EMEA,Small
2461,10142,41,64.0,2624.0,2003-08-08,Shipped,3,8,2003,Ships,Mini Gifts Distributors Ltd.,USA,,Small
2462,10153,43,64.67,2780.81,2003-09-28,Shipped,3,9,2003,Ships,Euro Shopping Channel,Spain,EMEA,Small
2463,10167,43,75.34,3239.62,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Medium
2464,10177,24,76.0,1824.0,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Small
2465,10185,21,54.0,1134.0,2003-11-14,Shipped,4,11,2003,Ships,Mini Creations Ltd.,USA,,Small
2466,10197,23,64.67,1487.41,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Small
2467,10208,38,74.67,2837.46,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Small
2468,10222,31,62.67,1942.77,2004-02-19,Shipped,1,2,2004,Ships,Collectable Mini Designs Co.,USA,,Small
2469,10233,36,70.67,2544.12,2004-03-29,Shipped,1,3,2004,Ships,Tekni Collectables Inc.,USA,,Small
2470,10248,36,71.34,2568.24,2004-05-07,Cancelled,2,5,2004,Ships,Land of Toys Inc.,USA,,Small
2471,10261,34,62.0,2108.0,2004-06-17,Shipped,2,6,2004,Ships,Quebec Home Shopping Network,Canada,,Small
2472,10273,21,65.34,1372.14,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Small
2473,10283,45,78.67,3540.15,2004-08-20,Shipped,3,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Canada,,Medium
2474,10295,26,75.34,1958.84,2004-09-10,Shipped,3,9,2004,Ships,Gifts4AllAges.com,USA,,Small
2475,10306,50,54.0,2700.0,2004-10-14,Shipped,4,10,2004,Ships,"AV Stores, Co.",UK,EMEA,Small
2476,10315,41,62.0,2542.0,2004-10-29,Shipped,4,10,2004,Ships,La Rochelle Gifts,France,EMEA,Small
2477,10326,39,60.0,2340.0,2004-11-09,Shipped,4,11,2004,Ships,"Volvo Model Replicas, Co",Sweden,EMEA,Small
2478,10339,22,100.0,2816.44,2004-11-23,Shipped,4,11,2004,Ships,"Tokyo Collectables, Ltd",Japan,Japan,Small
2479,10350,46,76.67,3526.82,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Medium
2480,10373,44,100.0,4627.92,2005-01-31,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
2481,10385,25,77.34,1933.5,2005-02-28,Shipped,1,2,2005,Ships,Mini Gifts Distributors Ltd.,USA,,Small
2482,10396,39,66.67,2600.13,2005-03-23,Shipped,1,3,2005,Ships,Mini Gifts Distributors Ltd.,USA,,Small
2483,10414,37,71.34,2639.58,2005-05-06,On Hold,2,5,2005,Ships,Gifts4AllAges.com,USA,,Small
2484,10106,31,100.0,3312.97,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Medium
2485,10120,47,82.21,3863.87,2003-04-29,Shipped,2,4,2003,Planes,"Australian Collectors, Co.",Australia,APAC,Medium
2486,10133,24,77.64,1863.36,2003-06-27,Shipped,2,6,2003,Planes,Euro Shopping Channel,Spain,EMEA,Small
2487,10143,36,100.0,3945.96,2003-08-10,Shipped,3,8,2003,Planes,Mini Creations Ltd.,USA,,Medium
2488,10156,48,100.0,4954.08,2003-10-08,Shipped,4,10,2003,Planes,Euro Shopping Channel,Spain,EMEA,Medium
2489,10168,28,98.65,2762.2,2003-10-28,Shipped,4,10,2003,Planes,Technics Stores Inc.,USA,,Small
2490,10199,48,83.12,3989.76,2003-12-01,Shipped,4,12,2003,Planes,West Coast Collectables Co.,USA,,Medium
2491,10210,21,78.55,1649.55,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
2492,10223,25,100.0,2534.75,2004-02-20,Shipped,1,2,2004,Planes,"Australian Collectors, Co.",Australia,APAC,Small
2493,10235,25,100.0,2580.25,2004-04-02,Shipped,2,4,2004,Planes,"Royal Canadian Collectables, Ltd.",Canada,,Small
2494,10250,31,91.34,2831.54,2004-05-11,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,USA,,Small
2495,10262,40,84.03,3361.2,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Medium
2496,10275,32,89.51,2864.32,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Small
2497,10284,24,83.12,1994.88,2004-08-21,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
2498,10296,42,100.0,4296.6,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Medium
2499,10308,21,100.0,2224.95,2004-10-15,Shipped,4,10,2004,Planes,Mini Classics,USA,,Small
2500,10316,34,82.21,2795.14,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Small
2501,10328,27,100.0,2762.1,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Small
2502,10340,30,88.6,2658.0,2004-11-24,Shipped,4,11,2004,Planes,Enaco Distributors,Spain,EMEA,Small
2503,10353,39,100.0,5043.87,2004-12-04,Shipped,4,12,2004,Planes,Gift Ideas Corp.,USA,,Medium
2504,10361,20,60.54,1210.8,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Small
2505,10375,37,81.87,3029.19,2005-02-03,Shipped,1,2,2005,Planes,La Rochelle Gifts,France,EMEA,Medium
2506,10388,46,100.0,10066.6,2005-03-03,Shipped,1,3,2005,Planes,FunGiftIdeas.com,USA,,Large
2507,10398,47,87.69,4121.43,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Medium
2508,10401,11,100.0,1135.31,2005-04-03,On Hold,2,4,2005,Planes,Tekni Collectables Inc.,USA,,Small
2509,10416,23,91.34,2100.82,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Small
2510,10105,29,70.15,2034.35,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
2511,10117,38,79.68,3027.84,2003-04-16,Shipped,2,4,2003,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
2512,10128,32,97.0,3104.0,2003-06-06,Shipped,2,6,2003,Ships,Euro Shopping Channel,Spain,EMEA,Medium
2513,10142,43,84.01,3612.43,2003-08-08,Shipped,3,8,2003,Ships,Mini Gifts Distributors Ltd.,USA,,Medium
2514,10153,31,87.48,2711.88,2003-09-28,Shipped,3,9,2003,Ships,Euro Shopping Channel,Spain,EMEA,Small
2515,10166,29,100.0,3013.97,2003-10-21,Shipped,4,10,2003,Ships,FunGiftIdeas.com,USA,,Medium
2516,10177,31,88.34,2738.54,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Small
2517,10185,30,94.4,2832.0,2003-11-14,Shipped,4,11,2003,Ships,Mini Creations Ltd.,USA,,Small
2518,10196,50,94.4,4720.0,2003-11-26,Shipped,4,11,2003,Ships,Super Scale Inc.,USA,,Medium
2519,10208,40,80.55,3222.0,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Medium
2520,10221,23,97.0,2231.0,2004-02-18,Shipped,1,2,2004,Ships,Petit Auto,Belgium,EMEA,Small
2521,10232,26,88.34,2296.84,2004-03-20,Shipped,1,3,2004,Ships,giftsbymail.co.uk,UK,EMEA,Small
2522,10248,40,100.0,4157.2,2004-05-07,Cancelled,2,5,2004,Ships,Land of Toys Inc.,USA,,Medium
2523,10273,21,100.0,2146.2,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Small
2524,10282,43,86.61,3724.23,2004-08-20,Shipped,3,8,2004,Ships,Mini Gifts Distributors Ltd.,USA,,Medium
2525,10293,29,71.89,2084.81,2004-09-09,Shipped,3,9,2004,Ships,Amica Models & Co.,Italy,EMEA,Small
2526,10306,38,91.81,3488.78,2004-10-14,Shipped,4,10,2004,Ships,"AV Stores, Co.",UK,EMEA,Medium
2527,10314,23,76.22,1753.06,2004-10-22,Shipped,4,10,2004,Ships,Heintze Collectables,Denmark,EMEA,Small
2528,10327,20,100.0,3469.2,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Denmark,EMEA,Medium
2529,10337,36,70.3,2530.8,2004-11-21,Shipped,4,11,2004,Ships,Classic Legends Inc.,USA,,Small
2530,10350,28,100.0,2924.32,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
2531,10372,44,100.0,4496.8,2005-01-26,Shipped,1,1,2005,Ships,"Tokyo Collectables, Ltd",Japan,Japan,Medium
2532,10384,49,100.0,6397.44,2005-02-23,Shipped,1,2,2005,Ships,Corporate Gift Ideas Co.,USA,,Medium
2533,10397,32,80.55,2577.6,2005-03-28,Shipped,1,3,2005,Ships,Alpha Cognac,France,EMEA,Small
2534,10414,34,100.0,3533.62,2005-05-06,On Hold,2,5,2005,Ships,Gifts4AllAges.com,USA,,Medium
2535,10106,30,100.0,3177.3,2003-02-17,Shipped,1,2,2003,Ships,Rovelli Gifts,Italy,EMEA,Medium
2536,10119,29,94.14,2730.06,2003-04-28,Shipped,2,4,2003,Ships,Salzburg Collectables,Austria,EMEA,Small
2537,10131,22,85.99,1891.78,2003-06-16,Shipped,2,6,2003,Ships,Gift Ideas Corp.,USA,,Small
2538,10143,26,100.0,2612.48,2003-08-10,Shipped,3,8,2003,Ships,Mini Creations Ltd.,USA,,Small
2539,10155,32,91.43,2925.76,2003-10-06,Shipped,4,10,2003,Ships,"Toys of Finland, Co.",Finland,EMEA,Small
2540,10167,29,100.0,2940.02,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Small
2541,10178,34,96.86,3293.24,2003-11-08,Shipped,4,11,2003,Ships,Alpha Cognac,France,EMEA,Medium
2542,10186,24,99.57,2389.68,2003-11-14,Shipped,4,11,2003,Ships,"Double Decker Gift Stores, Ltd",UK,EMEA,Small
2543,10197,24,90.52,2172.48,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Small
2544,10209,33,88.71,2927.43,2004-01-09,Shipped,1,1,2004,Ships,"Men 'R' US Retailers, Ltd.",USA,,Small
2545,10222,26,100.0,2659.54,2004-02-19,Shipped,1,2,2004,Ships,Collectable Mini Designs Co.,USA,,Small
2546,10249,40,95.95,3838.0,2004-05-08,Shipped,2,5,2004,Ships,Cambridge Collectables Co.,USA,,Medium
2547,10262,44,94.14,4142.16,2004-06-24,Cancelled,2,6,2004,Ships,Euro Shopping Channel,Spain,EMEA,Medium
2548,10274,24,90.52,2172.48,2004-07-21,Shipped,3,7,2004,Ships,Collectables For Less Inc.,USA,,Small
2549,10283,20,94.14,1882.8,2004-08-20,Shipped,3,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Canada,,Small
2550,10296,34,100.0,3477.86,2004-09-15,Shipped,3,9,2004,Ships,"Bavarian Collectables Imports, Co.",Germany,EMEA,Medium
2551,10307,34,97.76,3323.84,2004-10-14,Shipped,4,10,2004,Ships,"Classic Gift Ideas, Inc",USA,,Medium
2552,10316,45,93.24,4195.8,2004-11-01,Shipped,4,11,2004,Ships,giftsbymail.co.uk,UK,EMEA,Medium
2553,10328,41,100.0,4156.58,2004-11-12,Shipped,4,11,2004,Ships,Rovelli Gifts,Italy,EMEA,Medium
2554,10339,55,71.25,3918.75,2004-11-23,Shipped,4,11,2004,Ships,"Tokyo Collectables, Ltd",Japan,Japan,Medium
2555,10352,23,100.0,2352.67,2004-12-03,Shipped,4,12,2004,Ships,Auto-Moto Classics Inc.,USA,,Small
2556,10361,24,45.39,1089.36,2004-12-17,Shipped,4,12,2004,Ships,Souveniers And Things Co.,Australia,APAC,Small
2557,10373,32,84.41,2701.12,2005-01-31,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
2558,10386,29,85.76,2487.04,2005-03-01,Resolved,1,3,2005,Ships,Euro Shopping Channel,Spain,EMEA,Small
2559,10398,36,100.0,3910.32,2005-03-30,Shipped,1,3,2005,Ships,Reims Collectables,France,EMEA,Medium
2560,10400,46,87.8,4038.8,2005-04-01,Shipped,2,4,2005,Ships,The Sharp Gifts Warehouse,USA,,Medium
2561,10415,32,95.95,3070.4,2005-05-09,Disputed,2,5,2005,Ships,"Australian Collectables, Ltd",Australia,APAC,Medium
2562,10106,34,100.0,3763.46,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Medium
2563,10120,24,100.0,2584.8,2003-04-29,Shipped,2,4,2003,Planes,"Australian Collectors, Co.",Australia,APAC,Small
2564,10131,40,100.0,4427.6,2003-06-16,Shipped,2,6,2003,Planes,Gift Ideas Corp.,USA,,Medium
2565,10143,26,82.77,2152.02,2003-08-10,Shipped,3,8,2003,Planes,Mini Creations Ltd.,USA,,Small
2566,10155,20,100.0,2353.4,2003-10-06,Shipped,4,10,2003,Planes,"Toys of Finland, Co.",Finland,EMEA,Small
2567,10168,31,100.0,3431.39,2003-10-28,Shipped,4,10,2003,Planes,Technics Stores Inc.,USA,,Medium
2568,10178,22,87.75,1930.5,2003-11-08,Shipped,4,11,2003,Planes,Alpha Cognac,France,EMEA,Small
2569,10198,42,100.0,4774.56,2003-11-27,Shipped,4,11,2003,Planes,Cruz & Sons Co.,Philippines,Japan,Medium
2570,10210,26,99.72,2592.72,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
2571,10222,37,87.75,3246.75,2004-02-19,Shipped,1,2,2004,Planes,Collectable Mini Designs Co.,USA,,Medium
2572,10235,38,88.75,3372.5,2004-04-02,Shipped,2,4,2004,Planes,"Royal Canadian Collectables, Ltd.",Canada,,Medium
2573,10250,35,100.0,3909.15,2004-05-11,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,USA,,Medium
